,u0,u1,u2,x_fil0,x_fil1,x_fil2
817,42.0,42.0,36.0,71.87681457010751,70.83260768371116,70.52632932495717
818,42.0,42.0,36.0,72.37989355284424,70.71931622094488,71.35204790379835
819,42.0,42.0,36.0,72.59444908389082,71.71066718355821,72.37211014515671
820,10.0,42.0,36.0,72.87196622347874,70.94978267566994,73.43095523957076
821,10.0,42.0,36.0,72.92846056179579,71.16880744739709,73.96974732990962
822,10.0,42.0,36.0,72.38905568746891,70.62043771231419,73.61145089115051
823,10.0,42.0,36.0,71.96736878789139,70.64587634031561,74.17450015642234
824,10.0,42.0,36.0,71.21404895242716,71.06329939231834,73.83138280884017
825,10.0,42.0,42.0,70.22141684999534,71.1149019622041,73.8383003927364
826,10.0,42.0,42.0,69.80844177137052,70.5386865780753,74.19427455442474
827,10.0,10.0,42.0,68.88793341210469,71.15872322403362,74.31370903988824
828,10.0,10.0,42.0,68.2737661951589,70.71233585348259,75.38163152495326
829,10.0,10.0,42.0,67.6766007854728,71.50428891483145,76.08951959915015
830,10.0,10.0,42.0,67.10514900399909,71.28696079304213,76.68259628063022
831,10.0,10.0,42.0,66.6766007854728,70.5700231141155,76.84728721390007
832,10.0,10.0,42.0,66.38583278305421,69.81264302947147,76.45316444453888
833,10.0,10.0,42.0,66.14192520926119,69.85115720684259,75.86227604883977
834,10.0,10.0,42.0,66.11206658789531,69.6766007854728,75.57630012810249
835,10.0,10.0,42.0,66.0,69.41569140442007,74.95838196672771
836,10.0,10.0,10.0,66.0,69.04963301936829,74.69256797409875
837,10.0,10.0,10.0,66.0,68.64085919884442,74.41949861379655
838,10.0,10.0,10.0,66.0,68.0694074173707,74.40767641832407
839,10.0,10.0,10.0,65.66380023631407,67.5645341975775,74.3175162492647
840,10.0,10.0,10.0,65.57422437221646,67.0555159846308,73.63710825441544
841,10.0,10.0,10.0,65.17870141452327,66.50798359431298,72.75880875200224
842,10.0,10.0,10.0,65.06837279873699,65.77586682420939,71.5277579923154
843,10.0,10.0,10.0,65.0298023564184,65.09609939926935,70.55761661368126
844,10.0,10.0,10.0,64.95630621084167,64.59122617947614,69.58430859557991
845,10.0,10.0,10.0,65.0367762052621,64.07845702210044,68.60408299358232
846,10.0,10.0,10.0,65.30045817705755,63.60027578420587,67.8383003927364
847,10.0,10.0,10.0,65.35325783589307,63.53047431811066,67.19744119389198
848,10.0,10.0,10.0,65.6766007854728,63.64990880357416,66.62005018220829
849,10.0,10.0,10.0,65.689457599579,64.13500762536496,66.22413317579061
850,10.0,10.0,10.0,65.7262338048411,64.27480081379262,66.0
851,10.0,10.0,10.0,65.85807479073883,64.65054937348339,66.0
852,10.0,10.0,10.0,65.88793341210469,65.01008422336345,66.0
853,10.0,10.0,10.0,66.0,65.22038223136163,66.0
854,10.0,10.0,10.0,66.0,65.23105075968684,66.0
855,10.0,10.0,10.0,66.0,65.30045817705755,66.0
856,10.0,10.0,10.0,66.0,65.49518304515425,66.0
857,10.0,10.0,10.0,66.0,65.8383003927364,66.0
858,10.0,10.0,10.0,66.0,65.85807479073883,66.0
859,10.0,10.0,10.0,66.0,65.88793341210469,66.0
860,10.0,10.0,10.0,66.0,66.0,66.0
861,10.0,10.0,10.0,66.0,66.0,66.0
862,10.0,10.0,10.0,66.0,66.11206658789531,66.0
863,10.0,10.0,10.0,66.0,66.14192520926119,66.0
864,10.0,10.0,10.0,66.0,66.1616996072636,66.0
865,10.0,10.0,10.0,66.0,66.16861719115983,66.0
866,10.0,10.0,10.0,66.0,66.1616996072636,66.0
867,10.0,10.0,10.0,66.0,66.14192520926119,66.0
868,10.0,10.0,10.0,66.0,66.11206658789531,66.0
869,10.0,10.0,10.0,66.0,66.0,66.0
870,10.0,10.0,10.0,66.0,65.66380023631407,66.0
871,10.0,10.0,10.0,66.0,65.57422437221646,66.0
872,10.0,10.0,10.0,66.0,65.5149011782092,66.0
873,10.0,10.0,10.0,66.0,65.49414842652052,66.0
874,10.0,10.0,10.0,66.0,65.5149011782092,66.0
875,10.0,10.0,10.0,66.0,65.46215778432115,66.0
876,10.0,10.0,10.0,66.0,65.18567526336697,66.0
877,10.0,10.0,10.0,66.0,65.30045817705755,66.0
878,10.0,10.0,10.0,66.0,65.09229218989289,66.0
879,10.0,10.0,10.0,66.0,65.02882400273215,66.0
880,10.0,10.0,10.0,65.8879334121047,65.0426591705246,65.66380023631407
881,10.0,10.0,10.0,65.74600820284351,64.7956412222118,65.57422437221646
882,10.0,10.0,10.0,65.69637518347523,64.93439979200575,65.5149011782092
883,10.0,10.0,10.0,65.66968320157658,64.92470961736679,65.38208183862523
884,10.0,10.0,10.0,65.66968320157658,64.95630621084167,65.37297596894803
885,10.0,10.0,10.0,65.3601754197893,64.69360259273247,65.07632500126694
886,10.0,10.0,10.0,65.32023257505996,64.64259717095344,65.06940741737071
887,10.0,10.0,10.0,65.40283459031389,64.69360259273247,65.3532015709456
888,10.0,10.0,10.0,65.38208183862523,64.95630621084167,65.01602345357342
889,10.0,10.0,10.0,65.37297596894803,65.0367762052621,64.97705896253035
890,10.0,10.0,10.0,65.41252476495286,65.41252476495286,65.08912555042566
891,10.0,10.0,10.0,65.49518304515425,65.49518304515425,65.1579486628346
892,10.0,10.0,10.0,65.8383003927364,65.8383003927364,65.5149011782092
893,10.0,10.0,10.0,65.74600820284351,65.5218750270529,65.46215778432115
894,10.0,10.0,10.0,65.74600820284351,65.46215778432115,65.18567526336697
895,10.0,10.0,10.0,65.8383003927364,65.17870141452327,65.41252476495286
896,10.0,10.0,10.0,65.49518304515425,64.73217303505106,65.34628398704938
897,10.0,10.0,10.0,65.41252476495286,64.26782696494894,65.33244881925694
898,10.0,10.0,10.0,65.37297596894803,63.82129858547672,65.37297596894803
899,10.0,10.0,10.0,65.38208183862523,63.64990880357416,65.35009119642584
900,10.0,10.0,10.0,65.5149011782092,63.95624994589421,65.40980843915759
901,10.0,10.0,10.0,65.57422437221646,64.08537460599666,65.69637518347523
902,10.0,10.0,10.0,65.66380023631407,64.58430859557991,65.66968320157658
903,10.0,10.0,10.0,66.0,64.74012523758101,65.55761661368128
904,10.0,10.0,10.0,66.0,64.98403281137405,65.55444997421404
905,10.0,10.0,10.0,66.0,64.92470961736679,65.58430859557991
906,10.0,10.0,10.0,66.0,64.79460660357807,65.71931622094486
907,10.0,10.0,10.0,66.0,64.7192599559974,65.8383003927364
908,10.0,10.0,10.0,66.0,64.74497358420979,65.5218750270529
909,10.0,10.0,10.0,66.0,64.75609242620696,65.46215778432115
910,10.0,10.0,10.0,66.0,64.82233320411045,65.17870141452327
911,10.0,10.0,10.0,66.0,64.59820002831982,65.06837279873699
912,10.0,10.0,10.0,66.0,64.80844177137052,65.0298023564184
913,10.0,10.0,10.0,66.0,64.84734999746614,65.06837279873699
914,10.0,10.0,10.0,66.0,64.86712439546855,65.17870141452327
915,10.0,10.0,10.0,66.0,64.97705896253035,65.57422437221646
916,10.0,10.0,10.0,66.0,65.23802460853054,65.32760047262815
917,10.0,10.0,10.0,66.0,65.66380023631407,65.57422437221646
918,10.0,10.0,10.0,66.0,66.0,65.17870141452327
919,10.0,10.0,10.0,66.0,66.0,65.06837279873699
920,10.0,10.0,10.0,66.0,66.0,65.0298023564184
921,10.0,10.0,10.0,66.0,66.0,65.06837279873699
922,10.0,10.0,10.0,66.0,66.0,65.17870141452327
923,10.0,10.0,10.0,66.0,66.0,65.57422437221646
924,10.0,10.0,10.0,66.0,66.0,65.66380023631407
925,10.0,10.0,10.0,66.0,66.0,66.0
926,10.0,10.0,10.0,66.0,66.0,66.0
927,10.0,10.0,10.0,66.0,66.0,66.0
928,10.0,10.0,10.0,66.0,66.0,66.0
929,10.0,10.0,10.0,66.0,66.0,66.0
930,10.0,10.0,10.0,66.0,66.0,66.0
931,10.0,10.0,10.0,66.0,66.0,66.0
932,10.0,10.0,10.0,66.11206658789531,66.0,66.0
933,10.0,10.0,10.0,66.14192520926119,66.0,66.0
934,10.0,10.0,10.0,66.1616996072636,66.0,66.0
935,10.0,10.0,10.0,66.28068377905512,66.0,66.0
936,11.0,10.0,10.0,66.30362481652479,66.0,66.0
937,11.0,10.0,10.0,66.41569140442009,66.11206658789531,66.0
938,11.0,10.0,10.0,66.53467557621161,66.14192520926119,66.0
939,11.0,10.0,10.0,66.57739101168369,66.1616996072636,66.0
940,11.0,10.0,10.0,66.61416721694579,66.16861719115983,66.0
941,18.0,10.0,10.0,66.2678832298964,66.1616996072636,66.0
942,18.0,10.0,10.0,66.27059955569167,66.14192520926119,66.0
943,29.0,11.0,10.0,66.66270935273289,66.11206658789531,66.0
944,29.0,11.0,10.0,66.86337345103955,66.11206658789531,66.0
945,29.0,11.0,10.0,67.23105075968684,66.14192520926119,66.0
946,33.0,11.0,10.0,67.65746695737961,66.27376619515891,66.11206658789531
947,36.0,11.0,10.0,68.29082426736605,66.310542400421,66.14192520926119
948,36.0,11.0,10.0,69.12215081125876,66.43546580242251,66.1616996072636
949,36.0,11.0,10.0,69.72203254674012,66.45246760968219,66.16861719115983
950,36.0,33.0,10.0,70.23421739915406,65.98719945084127,66.27376619515891
951,36.0,33.0,11.0,71.10514900399909,65.96697473916689,66.50798359431298
952,36.0,33.0,11.0,71.7827844081056,67.03148406357995,66.66968320157658
953,36.0,33.0,11.0,72.51179080368944,67.88250727913274,66.85807479073881
954,36.0,36.0,11.0,72.97434263673509,68.60724963304956,67.16861719115983
955,36.0,36.0,11.0,73.3233992145272,69.622309675713,67.35325783589306
956,36.0,36.0,18.0,73.1984758125257,71.28765762789882,67.4722420076846
957,42.0,36.0,18.0,72.7956412222118,72.96303353850064,67.55444997421404
958,42.0,36.0,29.0,72.21825021052811,72.85535846494355,68.45414931684374
959,42.0,36.0,29.0,72.03257494716114,72.15704151687208,69.70161757882849
960,42.0,36.0,29.0,71.51115023378021,71.91566001263706,70.23744030356877
961,42.0,36.0,33.0,71.55341535558031,71.29928956713402,71.20286732686391
962,42.0,36.0,36.0,71.85801852579135,70.55335909063285,72.32818477758991
963,42.0,36.0,36.0,72.28978964873232,69.85065062822316,72.44922324387261
964,42.0,42.0,36.0,72.92470961736679,69.01647376724539,72.41944234884907
965,42.0,42.0,36.0,73.37678317832447,70.30905746811533,71.8714596448593
966,42.0,42.0,36.0,73.23530828273526,71.21122009673695,71.63232269135271
967,42.0,42.0,36.0,73.55444997421405,72.06784475872269,72.1738595865131
968,10.0,42.0,36.0,73.34628398704939,73.36807135737178,72.30317450285283
969,10.0,42.0,36.0,72.85432384630982,73.1436566627516,72.59820002831982
970,10.0,42.0,36.0,72.33723438231965,73.07741588484812,73.55173364841878
971,10.0,42.0,36.0,71.79247458274457,73.85104467694767,74.0496330193683
972,10.0,42.0,36.0,71.22141684999535,72.85270492271434,74.16861719115983
973,10.0,42.0,42.0,70.66968320157658,72.65954271326565,74.94616572253075
974,10.0,42.0,42.0,69.80844177137052,71.4145940022203,75.58366802567068
975,10.0,10.0,42.0,68.99999999999999,70.76272849127362,76.25993102736645
976,10.0,10.0,42.0,68.30362481652477,70.67480654841631,76.84308595579911
977,10.0,10.0,42.0,67.69637518347523,69.7925936312581,77.46913163316484
978,10.0,10.0,42.0,67.11206658789531,68.63427939872523,77.97750927620231
979,10.0,10.0,42.0,66.66968320157658,68.14424748633195,78.11206658789531
980,10.0,10.0,42.0,66.3660583850518,67.19575948673044,76.93168346621049
981,10.0,10.0,42.0,66.11206658789531,67.38583278305421,76.3469245569586
982,10.0,10.0,42.0,66.11206658789531,66.8383003927364,75.880959563261
983,10.0,10.0,42.0,66.14192520926119,66.5277579923154,75.16699826756434
984,10.0,10.0,10.0,66.1616996072636,66.25399179715649,74.70917573263394
985,10.0,10.0,10.0,66.16861719115983,66.11206658789531,74.27751713958791
986,10.0,10.0,10.0,66.1616996072636,65.66380023631407,73.89807390041561
987,10.0,10.0,10.0,65.80572544557526,65.23802460853054,73.89485099600091
988,10.0,10.0,10.0,65.68629096011176,65.08912555042566,73.30045817705755
989,10.0,10.0,10.0,65.5149011782092,65.00904960472973,72.49518304515425
990,10.0,10.0,10.0,65.49414842652052,64.67284984104381,71.83830039273641
991,10.0,10.0,10.0,65.5149011782092,64.66334992264211,70.85807479073881
992,10.0,10.0,10.0,65.57422437221646,64.41672602305381,70.0
993,10.0,10.0,10.0,65.32760047262815,64.39597327136514,69.14192520926117
994,10.0,10.0,10.0,65.23802460853054,64.60402672863486,68.38583278305421
995,10.0,10.0,10.0,64.75292578673974,64.58327397694619,67.6766007854728
996,10.0,10.0,10.0,64.58327397694619,64.5607832531485,67.10514900399909
997,10.0,10.0,10.0,64.52395078293894,64.94720034116447,66.6766007854728
998,10.0,10.0,10.0,64.58327397694619,65.07632500126694,66.38583278305421
999,10.0,10.0,10.0,64.75292578673974,65.49518304515425,66.14192520926119
1000,10.0,10.0,10.0,65.23802460853054,65.8383003927364,66.11206658789531
1001,10.0,10.0,10.0,65.66380023631407,65.85807479073883,66.0
1002,10.0,10.0,10.0,66.0,65.88793341210469,66.0
1003,10.0,10.0,10.0,66.0,66.0,66.0
1004,10.0,10.0,10.0,66.0,66.0,66.0
1005,10.0,10.0,10.0,66.0,66.0,66.0
1006,10.0,10.0,10.0,66.0,65.66380023631407,66.0
1007,10.0,10.0,10.0,66.0,65.57422437221646,66.0
1008,10.0,10.0,10.0,66.0,65.17870141452327,66.0
1009,10.0,10.0,10.0,66.0,64.73217303505106,66.0
1010,10.0,10.0,10.0,66.0,64.49196014073955,66.0
1011,10.0,10.0,10.0,66.0,64.10514900399907,66.0
1012,10.0,10.0,10.0,66.0,64.08537460599666,66.0
1013,10.0,10.0,10.0,66.0,64.43540953747504,66.0
1014,10.0,10.0,10.0,66.0,64.23427366410154,66.0
1015,10.0,10.0,10.0,66.0,64.27480081379262,66.0
1016,10.0,10.0,10.0,66.0,64.5512833347468,66.0
1017,10.0,10.0,10.0,66.0,64.5607832531485,66.0
1018,10.0,10.0,10.0,66.0,64.53092463178263,66.0
1019,10.0,10.0,10.0,65.66380023631407,64.16545055169259,66.0
1020,10.0,10.0,10.0,65.57422437221646,63.82233320411044,66.0
1021,10.0,10.0,10.0,65.5149011782092,64.08537460599666,66.0
1022,10.0,10.0,10.0,65.49414842652052,64.26995898578245,66.0
1023,10.0,10.0,10.0,65.5149011782092,63.993082416103775,66.0
1024,10.0,10.0,10.0,65.57422437221646,63.82925078800667,66.0
1025,10.0,10.0,10.0,65.66380023631407,64.15853296779636,66.0
1026,10.0,10.0,10.0,66.0,64.17495047009429,66.0
1027,10.0,10.0,10.0,66.0,64.3292821797897,66.0
1028,10.0,10.0,10.0,66.0,64.35003493147838,66.0
1029,10.0,10.0,10.0,66.0,64.45840683989215,66.0
1030,10.0,10.0,10.0,65.66380023631407,64.53195925041635,66.0
1031,10.0,10.0,10.0,65.57422437221646,64.82504952990571,66.0
1032,10.0,10.0,10.0,65.5149011782092,64.86815901410228,66.0
1033,10.0,10.0,10.0,65.49414842652052,65.22038223136163,66.0
1034,10.0,10.0,10.0,65.4028345903139,65.37297596894803,66.0
1035,10.0,10.0,10.0,65.32023257505998,65.12595802063522,66.0
1036,10.0,10.0,10.0,65.3601754197893,64.90182484484461,66.0
1037,10.0,10.0,10.0,65.66968320157658,64.75292578673974,66.0
1038,10.0,10.0,10.0,65.66968320157658,64.58327397694619,66.0
1039,10.0,10.0,10.0,65.69637518347523,64.52395078293894,66.0
1040,10.0,10.0,10.0,65.74600820284351,64.58327397694619,66.0
1041,10.0,10.0,10.0,65.88793341210469,64.41672602305381,66.0
1042,10.0,10.0,10.0,66.0,64.81224898074699,66.0
1043,10.0,10.0,10.0,66.0,65.06663482662798,66.0
1044,10.0,10.0,10.0,66.0,65.35222321725935,66.0
1045,10.0,10.0,10.0,66.0,65.3532015709456,66.0
1046,10.0,10.0,10.0,66.0,65.29354059316132,66.0
1047,10.0,10.0,10.0,66.0,65.3601754197893,66.0
1048,10.0,10.0,10.0,66.0,65.69637518347523,66.0
1049,10.0,10.0,10.0,65.8879334121047,65.38311645725894,66.0
1050,10.0,10.0,10.0,65.85807479073883,65.07632500126694,65.8879334121047
1051,10.0,10.0,10.0,65.8383003927364,64.94720034116447,65.85807479073883
1052,10.0,10.0,10.0,65.83138280884017,64.89698301683443,65.8383003927364
1053,10.0,10.0,10.0,65.8383003927364,65.00904960472974,65.83138280884017
1054,10.0,10.0,10.0,65.85807479073883,65.08912555042566,65.8383003927364
1055,10.0,10.0,10.0,65.77586682420939,64.90182484484461,65.5218750270529
1056,10.0,10.0,10.0,65.85807479073883,65.12595802063522,65.46215778432115
1057,10.0,10.0,10.0,65.8383003927364,65.0367762052621,65.5149011782092
1058,10.0,10.0,10.0,65.83138280884017,64.79460660357807,65.49414842652052
1059,10.0,10.0,10.0,65.8383003927364,64.38306019231148,65.5149011782092
1060,10.0,10.0,10.0,65.85807479073883,64.31919795642625,65.23802460853054
1061,10.0,10.0,10.0,65.88793341210469,64.38306019231148,65.23802460853054
1062,10.0,10.0,10.0,66.0,64.79460660357807,65.5149011782092
1063,10.0,10.0,10.0,66.0,65.0367762052621,65.49414842652052
1064,10.0,10.0,10.0,66.0,65.46215778432115,65.5149011782092
1065,10.0,10.0,10.0,66.0,65.66380023631407,65.57422437221646
1066,10.0,10.0,10.0,66.0,66.0,65.66380023631407
1067,10.0,10.0,10.0,66.0,66.0,66.0
1068,10.0,10.0,10.0,66.0,66.0,66.0
1069,10.0,10.0,10.0,66.0,66.0,66.0
1070,10.0,10.0,10.0,66.0,66.0,66.0
1071,10.0,10.0,10.0,66.0,66.0,66.0
1072,10.0,10.0,10.0,66.0,66.0,66.0
1073,10.0,10.0,10.0,66.0,66.0,66.0
1074,10.0,10.0,10.0,66.0,66.0,66.0
1075,10.0,10.0,10.0,66.0,66.0,66.0
1076,10.0,10.0,10.0,66.0,66.0,66.0
1077,10.0,10.0,10.0,66.0,66.0,66.0
1078,10.0,10.0,10.0,66.0,66.0,66.0
1079,10.0,10.0,10.0,66.0,66.0,66.0
1080,10.0,10.0,10.0,66.0,66.0,66.0
1081,10.0,10.0,10.0,66.0,66.0,66.0
1082,10.0,10.0,10.0,66.0,66.0,66.0
1083,10.0,10.0,10.0,66.11206658789531,66.0,66.0
1084,11.0,10.0,10.0,66.14192520926119,66.0,66.0
1085,11.0,10.0,10.0,66.1616996072636,66.0,66.0
1086,11.0,10.0,10.0,66.16861719115983,66.0,66.0
1087,11.0,10.0,10.0,66.1616996072636,66.0,66.0
1088,11.0,10.0,10.0,66.25399179715649,66.0,66.0
1089,18.0,10.0,10.0,66.3660583850518,66.0,66.0
1090,18.0,10.0,10.0,66.41569140442009,66.0,66.0
1091,29.0,11.0,10.0,66.69637518347521,66.0,66.0
1092,29.0,11.0,10.0,67.44826635158122,66.0,66.0
1093,29.0,11.0,10.0,67.98339224146481,66.11206658789531,66.0
1094,33.0,11.0,10.0,68.5971654096861,66.14192520926119,66.0
1095,36.0,11.0,10.0,68.97809358116407,66.1616996072636,66.0
1096,36.0,11.0,10.0,69.39280663189791,66.16861719115983,66.0
1097,36.0,11.0,10.0,69.73631802820455,66.1616996072636,66.0
1098,36.0,33.0,10.0,70.13772395116023,66.02985862136588,66.22413317579061
1099,36.0,33.0,11.0,70.12215081125876,66.86667408179659,66.39591700641768
1100,36.0,33.0,11.0,70.65959897821311,67.87023476998831,66.68945759957899
1101,36.0,33.0,11.0,71.1488427931574,68.70864769261965,67.00691758389623
1102,36.0,36.0,11.0,71.85115720684259,69.0485356171685,67.21133262663189
1103,36.0,36.0,11.0,72.34040102178689,69.81980713455243,67.24810883189399
1104,36.0,36.0,18.0,72.76578260084592,70.85155125556709,67.41252476495286
1105,42.0,36.0,18.0,72.8324174274739,71.26245709692446,67.28385041852236
1106,42.0,36.0,29.0,73.13184098589774,71.14147489558921,67.9194737406321
1107,42.0,36.0,29.0,72.78595104757284,71.759393056964,67.85846883946331
1108,42.0,36.0,29.0,72.79143996411085,72.99249811114201,68.40837977179936
1109,42.0,36.0,33.0,72.66374397136661,73.37070995682471,68.92568797105305
1110,42.0,36.0,36.0,72.78768901968185,73.3443984874006,69.93238681968577
1111,42.0,36.0,36.0,72.74323561210078,73.31532796348372,70.12357947861697
1112,42.0,42.0,36.0,72.97983155327309,72.84410563165657,71.12724567907227
1113,42.0,42.0,36.0,72.95456823873266,72.57313348863526,71.37440463630622
1114,42.0,42.0,36.0,73.26684861126267,70.77367853842841,72.37793684547174
1115,42.0,42.0,36.0,73.0367762052621,69.73500189074126,72.75707077989323
1116,10.0,42.0,36.0,72.76578260084594,70.38986524631277,73.19116417990497
1117,10.0,42.0,36.0,72.4722420076846,70.16873623967335,73.41989266252104
1118,10.0,42.0,36.0,72.14192520926117,69.34776891935506,74.06243356852703
1119,10.0,42.0,36.0,71.57739101168369,70.4025745328792,73.99308241610377
1120,10.0,42.0,36.0,71.00691758389623,71.01325086283069,74.14884279315741
1121,10.0,42.0,42.0,70.3233992145272,71.21436527480932,74.29354059316132
1122,10.0,42.0,42.0,69.72623380484109,71.73605797076985,74.45246760968219
1123,10.0,10.0,42.0,69.0,71.19040456148223,74.8015241874743
1124,10.0,10.0,42.0,68.1616996072636,71.07106766313738,75.2043587777882
1125,10.0,10.0,42.0,67.53467557621163,71.01792389599846,75.78174978947189
1126,10.0,10.0,42.0,66.94344939673549,69.81082031338876,75.85535846494355
1127,10.0,10.0,42.0,66.50798359431298,68.53932714798454,76.122791381168
1128,10.0,10.0,42.0,66.33619976368593,68.53047431811066,76.11310120652902
1129,10.0,10.0,42.0,66.25399179715649,67.25399179715649,75.5677571019922
1130,10.0,10.0,42.0,66.30362481652479,66.44555002578596,75.42532531411157
1131,10.0,10.0,42.0,66.33031679842342,65.94028275726825,74.43269321167976
1132,10.0,10.0,10.0,66.33031679842342,65.62696776610451,73.96916302494786
1133,10.0,10.0,10.0,66.30362481652479,65.49414842652052,73.88193791694727
1134,10.0,10.0,10.0,66.25399179715649,65.5149011782092,73.43448744873623
1135,10.0,10.0,10.0,65.77586682420939,65.23802460853054,73.10341103189006
1136,10.0,10.0,10.0,65.46215778432115,64.90182484484461,72.874682549274
1137,10.0,10.0,10.0,65.0367762052621,65.08912555042566,72.01705807220715
1138,10.0,10.0,10.0,64.57047342778746,65.00904960472973,71.6766007854728
1139,10.0,10.0,10.0,64.09920977378911,65.00904960472974,70.68945759957899
1140,10.0,10.0,10.0,63.659598978213126,65.31325872621628,69.72623380484109
1141,10.0,10.0,10.0,63.507983594312975,65.18567526336697,68.97014137863412
1142,10.0,10.0,10.0,63.844183357998894,65.1131574714765,68.25399179715649
1143,10.0,10.0,10.0,64.08537460599666,65.28443472348413,67.66968320157658
1144,10.0,10.0,10.0,64.58430859557991,65.05868262409803,67.11206658789531
1145,10.0,10.0,10.0,65.07632500126694,65.2064907986217,66.69637518347523
1146,10.0,10.0,10.0,65.5218750270529,65.27370993021144,66.41569140442009
1147,10.0,10.0,10.0,65.88793341210469,65.25088142263672,66.25399179715649
1148,10.0,10.0,10.0,66.0,65.72726842347483,66.11206658789531
1149,10.0,10.0,10.0,66.0,66.18147400526603,66.0
1150,10.0,10.0,10.0,66.0,65.83558406694112,66.0
1151,10.0,10.0,10.0,66.0,65.46215778432115,66.0
1152,10.0,10.0,10.0,66.0,64.97705896253035,66.0
1153,10.0,10.0,10.0,66.0,64.86712439546855,66.0
1154,10.0,10.0,10.0,66.0,64.84734999746614,66.0
1155,10.0,10.0,10.0,66.0,64.92050835926584,66.0
1156,10.0,10.0,10.0,66.0,65.07632500126694,66.0
1157,10.0,10.0,10.0,66.0,65.18567526336697,66.0
1158,10.0,10.0,10.0,66.0,65.46215778432115,66.0
1159,10.0,10.0,10.0,66.0,65.5149011782092,66.0
1160,10.0,10.0,10.0,66.0,65.49414842652052,66.0
1161,10.0,10.0,10.0,66.0,65.5149011782092,66.0
1162,10.0,10.0,10.0,66.0,65.57422437221646,66.0
1163,10.0,10.0,10.0,66.0,65.66380023631407,66.0
1164,10.0,10.0,10.0,66.0,66.0,66.0
1165,10.0,10.0,10.0,66.0,65.8879334121047,66.0
1166,10.0,10.0,10.0,66.0,65.85807479073883,66.0
1167,10.0,10.0,10.0,66.0,65.50210062905047,66.0
1168,10.0,10.0,10.0,66.0,65.40560718105664,66.0
1169,10.0,10.0,10.0,66.0,65.3532015709456,66.0
1170,10.0,10.0,10.0,66.0,65.35222321725935,66.0
1171,10.0,10.0,10.0,65.8879334121047,65.06663482662798,66.0
1172,10.0,10.0,10.0,65.85807479073883,65.14844874443291,66.0
1173,10.0,10.0,10.0,65.8383003927364,64.84250165083735,66.0
1174,10.0,10.0,10.0,65.83138280884017,65.06837279873699,66.0
1175,10.0,10.0,10.0,65.8383003927364,65.0298023564184,66.0
1176,10.0,10.0,10.0,65.85807479073883,64.73217303505106,66.0
1177,10.0,10.0,10.0,65.88793341210469,64.64085919884442,66.0
1178,10.0,10.0,10.0,66.0,64.94720034116447,66.0
1179,10.0,10.0,10.0,66.0,64.8841824676757,66.0
1180,10.0,10.0,10.0,66.0,65.09229218989289,66.0
1181,10.0,10.0,10.0,66.0,64.77270018474215,66.0
1182,10.0,10.0,10.0,66.0,64.65371601295062,66.0
1183,10.0,10.0,10.0,66.0,64.59439281894336,66.0
1184,10.0,10.0,10.0,66.0,64.26684861126269,66.0
1185,10.0,10.0,10.0,66.0,64.18141774031855,66.0
1186,10.0,10.0,10.0,66.0,64.19744119389198,66.0
1187,10.0,10.0,10.0,66.0,64.05279965883553,66.0
1188,10.0,10.0,10.0,66.0,64.05338396379729,66.0
1189,10.0,10.0,10.0,66.0,64.15853296779636,66.0
1190,10.0,10.0,10.0,66.0,64.51115023378021,66.0
1191,10.0,10.0,10.0,66.0,64.53092463178263,66.0
1192,10.0,10.0,10.0,66.0,64.55128333474681,66.0
1193,10.0,10.0,10.0,65.66380023631407,64.41672602305381,66.0
1194,10.0,10.0,10.0,65.57422437221646,64.39597327136514,66.0
1195,10.0,10.0,10.0,65.5149011782092,64.49196014073955,66.0
1196,10.0,10.0,10.0,65.49414842652052,64.441348767685,66.0
1197,10.0,10.0,10.0,65.5149011782092,64.17495047009429,66.0
1198,10.0,10.0,10.0,65.23802460853054,64.15853296779636,65.66380023631407
1199,10.0,10.0,10.0,65.23802460853054,64.05338396379729,65.57422437221646
1200,10.0,10.0,10.0,66.0,66.0,66.0
1201,10.0,10.0,10.0,66.0,66.0,66.0
1202,10.0,10.0,10.0,66.0,66.0,66.0
1203,10.0,10.0,10.0,66.0,65.66380023631407,66.0
1204,10.0,10.0,10.0,66.0,65.57422437221646,65.66380023631407
1205,10.0,10.0,10.0,66.0,65.5149011782092,65.57422437221646
1206,10.0,10.0,10.0,66.0,65.49414842652052,65.5149011782092
1207,10.0,10.0,10.0,66.0,65.4028345903139,65.49414842652052
1208,10.0,10.0,10.0,66.0,65.43229916295527,65.5149011782092
1209,10.0,10.0,10.0,66.0,65.50210062905047,65.57422437221646
1210,10.0,10.0,10.0,66.0,65.49518304515425,65.66380023631407
1211,10.0,10.0,10.0,65.66380023631407,65.07632500126694,65.66380023631407
1212,10.0,10.0,10.0,65.57422437221646,64.94720034116447,65.57422437221646
1213,10.0,10.0,10.0,65.5149011782092,64.89698301683443,65.17870141452327
1214,10.0,10.0,10.0,65.49414842652052,65.00904960472974,65.06837279873699
1215,10.0,10.0,10.0,65.5149011782092,65.08912555042566,65.0298023564184
1216,10.0,10.0,10.0,65.57422437221646,65.23802460853054,65.06837279873699
1217,10.0,10.0,10.0,65.66380023631407,65.66380023631407,65.17870141452327
1218,10.0,10.0,10.0,66.0,66.0,65.57422437221646
1219,10.0,10.0,10.0,66.0,66.0,65.66380023631407
1220,10.0,10.0,10.0,66.0,66.0,66.0
1221,10.0,10.0,10.0,66.0,66.0,66.0
